Age,Sex,Employment_Status,Education_Level,id,age_char,age_char_disk,sex_disk,employment_status_disk,education_level_disk
64,Female,Unemployed,PhD,2035,64,64,Female,Unemployed,Diskretioneret
64,Male,Employed,Bachelor's Degree,1416,64,64,Male,Employed,Diskretioneret
64,Male,Employed,PhD,2078,64,64,Male,Employed,Diskretioneret
64,Male,Employed,PhD,2823,64,64,Male,Employed,Diskretioneret
64,Male,Retired,Associate's Degree,1658,64,64,Male,Retired,Diskretioneret
64,Male,Retired,Bachelor's Degree,585,64,64,Male,Retired,Diskretioneret
64,Male,Retired,Master's Degree,1178,64,64,Male,Retired,Master's Degree
64,Male,Retired,Master's Degree,1408,64,64,Male,Retired,Master's Degree
64,Male,Retired,Master's Degree,1737,64,64,Male,Retired,Master's Degree
64,Male,Retired,PhD,2221,64,64,Male,Retired,Diskretioneret
64,Male,Student,High School,2507,64,64,Male,Student,Diskretioneret
64,Male,Student,High School,2857,64,64,Male,Student,Diskretioneret
64,Male,Student,PhD,397,64,64,Male,Student,Diskretioneret
64,Male,Student,PhD,2577,64,64,Male,Student,Diskretioneret
64,Male,Unemployed,Associate's Degree,865,64,64,Male,Unemployed,Diskretioneret
64,Male,Unemployed,Bachelor's Degree,1885,64,64,Male,Unemployed,Diskretioneret
64,Male,Unemployed,High School,74,64,64,Male,Unemployed,High School
64,Male,Unemployed,High School,1431,64,64,Male,Unemployed,High School
64,Male,Unemployed,High School,2591,64,64,Male,Unemployed,High School
64,Male,Unemployed,Master's Degree,1320,64,64,Male,Unemployed,Diskretioneret
65,Female,Employed,Associate's Degree,207,65,65,Female,Employed,Diskretioneret
65,Female,Employed,Associate's Degree,2906,65,65,Female,Employed,Diskretioneret
65,Female,Employed,Bachelor's Degree,88,65,65,Female,Employed,Diskretioneret
65,Female,Employed,Bachelor's Degree,558,65,65,Female,Employed,Diskretioneret
65,Female,Employed,High School,2517,65,65,Female,Employed,Diskretioneret
65,Female,Employed,Master's Degree,685,65,65,Female,Employed,Diskretioneret
65,Female,Employed,PhD,652,65,65,Female,Employed,Diskretioneret
65,Female,Retired,Associate's Degree,2833,65,65,Female,Retired,Diskretioneret
65,Female,Retired,High School,2469,65,65,Female,Retired,Diskretioneret
65,Female,Retired,Master's Degree,1368,65,65,Female,Retired,Diskretioneret
65,Female,Retired,PhD,956,65,65,Female,Retired,PhD
65,Female,Retired,PhD,1487,65,65,Female,Retired,PhD
65,Female,Retired,PhD,2119,65,65,Female,Retired,PhD
65,Female,Retired,PhD,2270,65,65,Female,Retired,PhD
65,Female,Student,Bachelor's Degree,1065,65,65,Female,Student,Diskretioneret
65,Female,Student,Bachelor's Degree,1214,65,65,Female,Student,Diskretioneret
65,Female,Student,Bachelor's Degree,1517,65,65,Female,Student,Diskretioneret
65,Female,Student,Bachelor's Degree,1641,65,65,Female,Student,Diskretioneret
65,Female,Student,Master's Degree,2367,65,65,Female,Student,Diskretioneret
65,Female,Student,PhD,384,65,65,Female,Student,Diskretioneret
65,Female,Unemployed,Associate's Degree,1286,65,65,Female,Unemployed,Diskretioneret
65,Female,Unemployed,Bachelor's Degree,595,65,65,Female,Unemployed,Diskretioneret
65,Female,Unemployed,Bachelor's Degree,2414,65,65,Female,Unemployed,Diskretioneret
65,Female,Unemployed,High School,950,65,65,Female,Unemployed,Diskretioneret
65,Female,Unemployed,Master's Degree,1418,65,65,Female,Unemployed,Diskretioneret
65,Male,Employed,Bachelor's Degree,2607,65,65,Male,Employed,Diskretioneret
65,Male,Employed,High School,456,65,65,Male,Employed,Diskretioneret
65,Male,Employed,High School,562,65,65,Male,Employed,Diskretioneret
65,Male,Employed,Master's Degree,2428,65,65,Male,Employed,Diskretioneret
65,Male,Employed,PhD,110,65,65,Male,Employed,Diskretioneret
65,Male,Employed,PhD,1633,65,65,Male,Employed,Diskretioneret
65,Male,Retired,High School,508,65,65,Male,Retired,High School
65,Male,Retired,High School,1852,65,65,Male,Retired,High School
65,Male,Retired,High School,2016,65,65,Male,Retired,High School
65,Male,Retired,Master's Degree,2665,65,65,Male,Retired,Diskretioneret
65,Male,Retired,PhD,814,65,65,Male,Retired,Diskretioneret
65,Male,Retired,PhD,2718,65,65,Male,Retired,Diskretioneret
65,Male,Student,Associate's Degree,1645,65,65,Male,Student,Diskretioneret
65,Male,Student,High School,1740,65,65,Male,Student,Diskretioneret
65,Male,Student,Master's Degree,346,65,65,Male,Student,Diskretioneret
65,Male,Unemployed,Bachelor's Degree,1393,65,65,Male,Unemployed,Diskretioneret
65,Male,Unemployed,High School,395,65,65,Male,Unemployed,Diskretioneret
65,Male,Unemployed,Master's Degree,189,65,65,Male,Unemployed,Diskretioneret
65,Male,Unemployed,Master's Degree,2867,65,65,Male,Unemployed,Diskretioneret
66,Female,Employed,Associate's Degree,1294,66,66,Female,Employed,Diskretioneret
66,Female,Employed,Bachelor's Degree,92,66,66,Female,Employed,Bachelor's Degree
66,Female,Employed,Bachelor's Degree,216,66,66,Female,Employed,Bachelor's Degree
66,Female,Employed,Bachelor's Degree,2625,66,66,Female,Employed,Bachelor's Degree
66,Female,Employed,Bachelor's Degree,2703,66,66,Female,Employed,Bachelor's Degree
66,Female,Employed,High School,855,66,66,Female,Employed,Diskretioneret
66,Female,Employed,High School,1956,66,66,Female,Employed,Diskretioneret
66,Female,Employed,Master's Degree,468,66,66,Female,Employed,Diskretioneret
66,Female,Employed,PhD,2017,66,66,Female,Employed,Diskretioneret
66,Female,Retired,Associate's Degree,363,66,66,Female,Retired,Associate's Degree
66,Female,Retired,Associate's Degree,2533,66,66,Female,Retired,Associate's Degree
66,Female,Retired,Associate's Degree,2772,66,66,Female,Retired,Associate's Degree
66,Female,Retired,Associate's Degree,2990,66,66,Female,Retired,Associate's Degree
66,Female,Retired,Bachelor's Degree,1999,66,66,Female,Retired,Diskretioneret
66,Female,Retired,High School,301,66,66,Female,Retired,Diskretioneret
66,Female,Retired,High School,2370,66,66,Female,Retired,Diskretioneret
66,Female,Retired,PhD,1125,66,66,Female,Retired,Diskretioneret
66,Female,Student,Associate's Degree,1800,66,66,Female,Student,Diskretioneret
66,Female,Student,Bachelor's Degree,660,66,66,Female,Student,Diskretioneret
66,Female,Student,High School,1877,66,66,Female,Student,Diskretioneret
66,Female,Student,Master's Degree,576,66,66,Female,Student,Diskretioneret
66,Female,Student,PhD,1007,66,66,Female,Student,Diskretioneret
66,Female,Unemployed,Associate's Degree,801,66,66,Female,Unemployed,Diskretioneret
66,Female,Unemployed,Associate's Degree,2135,66,66,Female,Unemployed,Diskretioneret
66,Female,Unemployed,Bachelor's Degree,367,66,66,Female,Unemployed,Diskretioneret
66,Female,Unemployed,Bachelor's Degree,1571,66,66,Female,Unemployed,Diskretioneret
66,Female,Unemployed,High School,1809,66,66,Female,Unemployed,Diskretioneret
66,Female,Unemployed,Master's Degree,1976,66,66,Female,Unemployed,Diskretioneret
66,Male,Employed,Associate's Degree,1503,66,66,Male,Diskretioneret,Diskretioneret
66,Male,Employed,Master's Degree,153,66,66,Male,Diskretioneret,Diskretioneret
66,Male,Retired,Associate's Degree,2205,66,66,Male,Retired,Diskretioneret
66,Male,Retired,High School,2046,66,66,Male,Retired,Diskretioneret
66,Male,Retired,High School,2330,66,66,Male,Retired,Diskretioneret
66,Male,Retired,Master's Degree,2175,66,66,Male,Retired,Diskretioneret
66,Male,Retired,PhD,2289,66,66,Male,Retired,Diskretioneret
66,Male,Retired,PhD,2997,66,66,Male,Retired,Diskretioneret
66,Male,Student,Associate's Degree,487,66,66,Male,Student,Diskretioneret
66,Male,Student,Associate's Degree,2699,66,66,Male,Student,Diskretioneret
66,Male,Student,Bachelor's Degree,1528,66,66,Male,Student,Diskretioneret
66,Male,Student,Master's Degree,2357,66,66,Male,Student,Diskretioneret
66,Male,Student,PhD,640,66,66,Male,Student,Diskretioneret
66,Male,Student,PhD,1806,66,66,Male,Student,Diskretioneret
66,Male,Unemployed,Associate's Degree,1898,66,66,Male,Diskretioneret,Diskretioneret
66,Male,Unemployed,High School,1238,66,66,Male,Diskretioneret,Diskretioneret
66,Male,Unemployed,High School,2771,66,66,Male,Diskretioneret,Diskretioneret
66,Male,Unemployed,PhD,1985,66,66,Male,Diskretioneret,Diskretioneret
67,Female,Employed,Bachelor's Degree,2892,67,67,Female,Employed,Diskretioneret
67,Female,Employed,PhD,967,67,67,Female,Employed,Diskretioneret
67,Female,Employed,PhD,2048,67,67,Female,Employed,Diskretioneret
67,Female,Employed,PhD,2900,67,67,Female,Employed,Diskretioneret
67,Female,Retired,Associate's Degree,1029,67,67,Female,Retired,Diskretioneret
67,Female,Retired,Bachelor's Degree,979,67,67,Female,Retired,Diskretioneret
67,Female,Retired,High School,528,67,67,Female,Retired,Diskretioneret
67,Female,Retired,Master's Degree,2070,67,67,Female,Retired,Diskretioneret
67,Female,Retired,PhD,1730,67,67,Female,Retired,Diskretioneret
67,Female,Student,Associate's Degree,1299,67,67,Female,Student,Associate's Degree
67,Female,Student,Associate's Degree,1716,67,67,Female,Student,Associate's Degree
67,Female,Student,Associate's Degree,2217,67,67,Female,Student,Associate's Degree
67,Female,Student,High School,492,67,67,Female,Student,Diskretioneret
67,Female,Student,High School,2540,67,67,Female,Student,Diskretioneret
67,Female,Student,PhD,483,67,67,Female,Student,Diskretioneret
67,Female,Student,PhD,917,67,67,Female,Student,Diskretioneret
67,Female,Unemployed,Bachelor's Degree,1307,67,67,Female,Unemployed,Diskretioneret
67,Female,Unemployed,Bachelor's Degree,1977,67,67,Female,Unemployed,Diskretioneret
67,Female,Unemployed,Bachelor's Degree,2232,67,67,Female,Unemployed,Diskretioneret
67,Female,Unemployed,Master's Degree,1596,67,67,Female,Unemployed,Diskretioneret
67,Male,Employed,Associate's Degree,683,67,67,Male,Employed,Diskretioneret
67,Male,Employed,Associate's Degree,1741,67,67,Male,Employed,Diskretioneret
67,Male,Employed,Bachelor's Degree,315,67,67,Male,Employed,Diskretioneret
67,Male,Employed,High School,1153,67,67,Male,Employed,Diskretioneret
67,Male,Employed,Master's Degree,710,67,67,Male,Employed,Diskretioneret
67,Male,Retired,Associate's Degree,7,67,67,Male,Retired,Diskretioneret
67,Male,Retired,Bachelor's Degree,1520,67,67,Male,Retired,Diskretioneret
67,Male,Retired,Bachelor's Degree,1989,67,67,Male,Retired,Diskretioneret
67,Male,Retired,High School,433,67,67,Male,Retired,Diskretioneret
67,Male,Retired,High School,1161,67,67,Male,Retired,Diskretioneret
67,Male,Student,Associate's Degree,91,67,67,Male,Student,Diskretioneret
67,Male,Student,Associate's Degree,2955,67,67,Male,Student,Diskretioneret
67,Male,Student,Bachelor's Degree,2111,67,67,Male,Student,Diskretioneret
67,Male,Student,Bachelor's Degree,2158,67,67,Male,Student,Diskretioneret
67,Male,Student,High School,1685,67,67,Male,Student,Diskretioneret
67,Male,Student,Master's Degree,2477,67,67,Male,Student,Diskretioneret
67,Male,Student,Master's Degree,2628,67,67,Male,Student,Diskretioneret
67,Male,Student,PhD,2862,67,67,Male,Student,Diskretioneret
67,Male,Unemployed,Associate's Degree,531,67,67,Male,Unemployed,Diskretioneret
67,Male,Unemployed,High School,132,67,67,Male,Unemployed,Diskretioneret
67,Male,Unemployed,PhD,1016,67,67,Male,Unemployed,Diskretioneret
67,Male,Unemployed,PhD,1256,67,67,Male,Unemployed,Diskretioneret
67,Male,Unemployed,PhD,1290,67,67,Male,Unemployed,Diskretioneret
67,Male,Unemployed,PhD,2784,67,67,Male,Unemployed,Diskretioneret
68,Female,Employed,Bachelor's Degree,658,68,68,Female,Employed,Diskretioneret
68,Female,Employed,High School,2144,68,68,Female,Employed,Diskretioneret
68,Female,Employed,PhD,99,68,68,Female,Employed,Diskretioneret
68,Female,Retired,Associate's Degree,2145,68,68,Female,Retired,Diskretioneret
68,Female,Retired,PhD,682,68,68,Female,Retired,Diskretioneret
68,Female,Retired,PhD,804,68,68,Female,Retired,Diskretioneret
68,Female,Retired,PhD,1284,68,68,Female,Retired,Diskretioneret
68,Female,Retired,PhD,1332,68,68,Female,Retired,Diskretioneret
68,Female,Student,Associate's Degree,149,68,68,Female,Student,Diskretioneret
68,Female,Student,Associate's Degree,2569,68,68,Female,Student,Diskretioneret
68,Female,Student,Bachelor's Degree,495,68,68,Female,Student,Diskretioneret
68,Female,Student,Bachelor's Degree,2568,68,68,Female,Student,Diskretioneret
68,Female,Student,High School,1182,68,68,Female,Student,Diskretioneret
68,Female,Student,PhD,1317,68,68,Female,Student,Diskretioneret
68,Female,Student,PhD,2153,68,68,Female,Student,Diskretioneret
68,Female,Unemployed,Associate's Degree,602,68,68,Female,Unemployed,Diskretioneret
68,Female,Unemployed,Bachelor's Degree,2228,68,68,Female,Unemployed,Diskretioneret
68,Female,Unemployed,Bachelor's Degree,2338,68,68,Female,Unemployed,Diskretioneret
68,Female,Unemployed,Master's Degree,567,68,68,Female,Unemployed,Master's Degree
68,Female,Unemployed,Master's Degree,668,68,68,Female,Unemployed,Master's Degree
68,Female,Unemployed,Master's Degree,1048,68,68,Female,Unemployed,Master's Degree
68,Female,Unemployed,PhD,1297,68,68,Female,Unemployed,Diskretioneret
68,Female,Unemployed,PhD,2164,68,68,Female,Unemployed,Diskretioneret
68,Male,Employed,Associate's Degree,271,68,68,Male,Employed,Diskretioneret
68,Male,Employed,Associate's Degree,1505,68,68,Male,Employed,Diskretioneret
68,Male,Employed,Bachelor's Degree,3,68,68,Male,Employed,Diskretioneret
68,Male,Employed,High School,2275,68,68,Male,Employed,Diskretioneret
68,Male,Employed,Master's Degree,18,68,68,Male,Employed,Diskretioneret
68,Male,Employed,Master's Degree,2693,68,68,Male,Employed,Diskretioneret
68,Male,Employed,PhD,464,68,68,Male,Employed,PhD
68,Male,Employed,PhD,1916,68,68,Male,Employed,PhD
68,Male,Employed,PhD,2064,68,68,Male,Employed,PhD
68,Male,Employed,PhD,2069,68,68,Male,Employed,PhD
68,Male,Retired,Bachelor's Degree,130,68,68,Male,Retired,Bachelor's Degree
68,Male,Retired,Bachelor's Degree,1557,68,68,Male,Retired,Bachelor's Degree
68,Male,Retired,Bachelor's Degree,1608,68,68,Male,Retired,Bachelor's Degree
68,Male,Retired,Bachelor's Degree,2036,68,68,Male,Retired,Bachelor's Degree
68,Male,Retired,High School,476,68,68,Male,Retired,Diskretioneret
68,Male,Retired,Master's Degree,1797,68,68,Male,Retired,Diskretioneret
68,Male,Retired,PhD,1745,68,68,Male,Retired,Diskretioneret
68,Male,Student,Associate's Degree,1330,68,68,Male,Student,Diskretioneret
68,Male,Student,Bachelor's Degree,944,68,68,Male,Student,Diskretioneret
68,Male,Student,High School,909,68,68,Male,Student,Diskretioneret
68,Male,Student,High School,3000,68,68,Male,Student,Diskretioneret
68,Male,Student,Master's Degree,2403,68,68,Male,Student,Diskretioneret
68,Male,Student,PhD,625,68,68,Male,Student,Diskretioneret
68,Male,Student,PhD,2786,68,68,Male,Student,Diskretioneret
68,Male,Unemployed,Bachelor's Degree,656,68,68,Male,Unemployed,Diskretioneret
68,Male,Unemployed,Bachelor's Degree,1937,68,68,Male,Unemployed,Diskretioneret
68,Male,Unemployed,Master's Degree,437,68,68,Male,Unemployed,Diskretioneret
68,Male,Unemployed,Master's Degree,2201,68,68,Male,Unemployed,Diskretioneret
69,Female,Employed,Associate's Degree,1170,69,69,Female,Employed,Diskretioneret
69,Female,Employed,Associate's Degree,2000,69,69,Female,Employed,Diskretioneret
69,Female,Employed,Associate's Degree,2898,69,69,Female,Employed,Diskretioneret
69,Female,Employed,PhD,1826,69,69,Female,Employed,Diskretioneret
69,Female,Retired,Associate's Degree,1925,69,69,Female,Retired,Associate's Degree
69,Female,Retired,Associate's Degree,2083,69,69,Female,Retired,Associate's Degree
69,Female,Retired,Associate's Degree,2964,69,69,Female,Retired,Associate's Degree
69,Female,Retired,Bachelor's Degree,768,69,69,Female,Retired,Diskretioneret
69,Female,Retired,Bachelor's Degree,834,69,69,Female,Retired,Diskretioneret
69,Female,Retired,High School,193,69,69,Female,Retired,Diskretioneret
69,Female,Retired,High School,2212,69,69,Female,Retired,Diskretioneret
69,Female,Retired,PhD,213,69,69,Female,Retired,Diskretioneret
69,Female,Student,Associate's Degree,101,69,69,Female,Student,Diskretioneret
69,Female,Student,Associate's Degree,1561,69,69,Female,Student,Diskretioneret
69,Female,Student,Bachelor's Degree,11,69,69,Female,Student,Diskretioneret
69,Female,Student,High School,2802,69,69,Female,Student,Diskretioneret
69,Female,Student,Master's Degree,1833,69,69,Female,Student,Diskretioneret
69,Female,Unemployed,Associate's Degree,2636,69,69,Female,Unemployed,Diskretioneret
69,Female,Unemployed,Associate's Degree,2779,69,69,Female,Unemployed,Diskretioneret
69,Female,Unemployed,High School,1407,69,69,Female,Unemployed,Diskretioneret
69,Female,Unemployed,Master's Degree,2854,69,69,Female,Unemployed,Diskretioneret
69,Male,Employed,Associate's Degree,201,69,69,Male,Diskretioneret,Diskretioneret
69,Male,Retired,Associate's Degree,279,69,69,Male,Diskretioneret,Diskretioneret
69,Male,Retired,Bachelor's Degree,827,69,69,Male,Diskretioneret,Diskretioneret
69,Male,Retired,Master's Degree,1521,69,69,Male,Diskretioneret,Diskretioneret
69,Male,Retired,Master's Degree,2678,69,69,Male,Diskretioneret,Diskretioneret
69,Male,Retired,PhD,881,69,69,Male,Diskretioneret,Diskretioneret
69,Male,Student,Associate's Degree,79,69,69,Male,Student,Diskretioneret
69,Male,Student,Associate's Degree,563,69,69,Male,Student,Diskretioneret
69,Male,Student,Associate's Degree,1227,69,69,Male,Student,Diskretioneret
69,Male,Student,Associate's Degree,1463,69,69,Male,Student,Diskretioneret
69,Male,Student,High School,1473,69,69,Male,Student,Diskretioneret
69,Male,Student,PhD,594,69,69,Male,Student,Diskretioneret
69,Male,Unemployed,Associate's Degree,635,69,69,Male,Unemployed,Diskretioneret
69,Male,Unemployed,Bachelor's Degree,1196,69,69,Male,Unemployed,Diskretioneret
69,Male,Unemployed,High School,573,69,69,Male,Unemployed,Diskretioneret
69,Male,Unemployed,Master's Degree,1662,69,69,Male,Unemployed,Diskretioneret
69,Male,Unemployed,Master's Degree,2912,69,69,Male,Unemployed,Diskretioneret
70,Female,Employed,Associate's Degree,332,70,70,Female,Employed,Diskretioneret
70,Female,Employed,Associate's Degree,892,70,70,Female,Employed,Diskretioneret
70,Female,Employed,Bachelor's Degree,2848,70,70,Female,Employed,Diskretioneret
70,Female,Employed,High School,489,70,70,Female,Employed,High School
70,Female,Employed,High School,2647,70,70,Female,Employed,High School
70,Female,Employed,High School,2728,70,70,Female,Employed,High School
70,Female,Employed,High School,2872,70,70,Female,Employed,High School
70,Female,Employed,PhD,53,70,70,Female,Employed,Diskretioneret
70,Female,Retired,Associate's Degree,816,70,70,Female,Retired,Diskretioneret
70,Female,Retired,Associate's Degree,2156,70,70,Female,Retired,Diskretioneret
70,Female,Retired,High School,1580,70,70,Female,Retired,Diskretioneret
70,Female,Retired,High School,2805,70,70,Female,Retired,Diskretioneret
70,Female,Retired,PhD,352,70,70,Female,Retired,PhD
70,Female,Retired,PhD,575,70,70,Female,Retired,PhD
70,Female,Retired,PhD,1022,70,70,Female,Retired,PhD
70,Female,Student,Bachelor's Degree,348,70,70,Female,Student,Diskretioneret
70,Female,Student,Bachelor's Degree,666,70,70,Female,Student,Diskretioneret
70,Female,Student,Bachelor's Degree,2648,70,70,Female,Student,Diskretioneret
70,Female,Student,High School,2561,70,70,Female,Student,Diskretioneret
70,Female,Student,Master's Degree,38,70,70,Female,Student,Master's Degree
70,Female,Student,Master's Degree,354,70,70,Female,Student,Master's Degree
70,Female,Student,Master's Degree,1909,70,70,Female,Student,Master's Degree
70,Female,Student,Master's Degree,2775,70,70,Female,Student,Master's Degree
70,Female,Unemployed,Bachelor's Degree,2167,70,70,Female,Unemployed,Diskretioneret
70,Female,Unemployed,High School,524,70,70,Female,Unemployed,Diskretioneret
70,Female,Unemployed,High School,2490,70,70,Female,Unemployed,Diskretioneret
70,Female,Unemployed,PhD,711,70,70,Female,Unemployed,PhD
70,Female,Unemployed,PhD,1250,70,70,Female,Unemployed,PhD
70,Female,Unemployed,PhD,2161,70,70,Female,Unemployed,PhD
70,Male,Employed,Associate's Degree,2433,70,70,Male,Employed,Diskretioneret
70,Male,Employed,Bachelor's Degree,1888,70,70,Male,Employed,Diskretioneret
70,Male,Employed,PhD,496,70,70,Male,Employed,Diskretioneret
70,Male,Employed,PhD,819,70,70,Male,Employed,Diskretioneret
70,Male,Retired,Associate's Degree,1390,70,70,Male,Retired,Diskretioneret
70,Male,Retired,Bachelor's Degree,273,70,70,Male,Retired,Diskretioneret
70,Male,Retired,Bachelor's Degree,2973,70,70,Male,Retired,Diskretioneret
70,Male,Retired,Master's Degree,2509,70,70,Male,Retired,Diskretioneret
70,Male,Retired,PhD,2022,70,70,Male,Retired,Diskretioneret
70,Male,Student,Master's Degree,1757,70,70,Male,Student,Diskretioneret
70,Male,Student,PhD,241,70,70,Male,Student,Diskretioneret
70,Male,Student,PhD,747,70,70,Male,Student,Diskretioneret
70,Male,Unemployed,Bachelor's Degree,253,70,70,Male,Unemployed,Diskretioneret
70,Male,Unemployed,High School,51,70,70,Male,Unemployed,Diskretioneret
70,Male,Unemployed,High School,1549,70,70,Male,Unemployed,Diskretioneret
70,Male,Unemployed,Master's Degree,310,70,70,Male,Unemployed,Diskretioneret
70,Male,Unemployed,PhD,2314,70,70,Male,Unemployed,Diskretioneret
71,Female,Employed,High School,1217,71,71,Female,Employed,Diskretioneret
71,Female,Employed,High School,1970,71,71,Female,Employed,Diskretioneret
71,Female,Employed,Master's Degree,1396,71,71,Female,Employed,Diskretioneret
71,Female,Employed,PhD,2581,71,71,Female,Employed,Diskretioneret
71,Female,Retired,Associate's Degree,842,71,71,Female,Retired,Associate's Degree
71,Female,Retired,Associate's Degree,861,71,71,Female,Retired,Associate's Degree
71,Female,Retired,Associate's Degree,2258,71,71,Female,Retired,Associate's Degree
71,Female,Retired,Bachelor's Degree,756,71,71,Female,Retired,Diskretioneret
71,Female,Retired,Master's Degree,263,71,71,Female,Retired,Diskretioneret
71,Female,Retired,Master's Degree,435,71,71,Female,Retired,Diskretioneret
71,Female,Retired,PhD,2539,71,71,Female,Retired,Diskretioneret
71,Female,Retired,PhD,2582,71,71,Female,Retired,Diskretioneret
71,Female,Student,Associate's Degree,680,71,71,Female,Student,Diskretioneret
71,Female,Student,High School,205,71,71,Female,Student,Diskretioneret
71,Female,Student,High School,1588,71,71,Female,Student,Diskretioneret
71,Female,Student,Master's Degree,2649,71,71,Female,Student,Diskretioneret
71,Female,Student,PhD,1788,71,71,Female,Student,Diskretioneret
71,Female,Unemployed,Associate's Degree,1103,71,71,Female,Unemployed,Associate's Degree
71,Female,Unemployed,Associate's Degree,1174,71,71,Female,Unemployed,Associate's Degree
71,Female,Unemployed,Associate's Degree,2206,71,71,Female,Unemployed,Associate's Degree
71,Female,Unemployed,Bachelor's Degree,1752,71,71,Female,Unemployed,Diskretioneret
71,Female,Unemployed,Bachelor's Degree,2122,71,71,Female,Unemployed,Diskretioneret
71,Female,Unemployed,Master's Degree,1186,71,71,Female,Unemployed,Diskretioneret
71,Female,Unemployed,PhD,1383,71,71,Female,Unemployed,Diskretioneret
71,Male,Employed,Associate's Degree,1672,71,71,Male,Employed,Diskretioneret
71,Male,Employed,High School,13,71,71,Male,Employed,Diskretioneret
71,Male,Employed,High School,2238,71,71,Male,Employed,Diskretioneret
71,Male,Employed,High School,2801,71,71,Male,Employed,Diskretioneret
71,Male,Retired,Associate's Degree,678,71,71,Male,Retired,Diskretioneret
71,Male,Retired,High School,8,71,71,Male,Retired,Diskretioneret
71,Male,Retired,High School,584,71,71,Male,Retired,Diskretioneret
71,Male,Retired,Master's Degree,90,71,71,Male,Retired,Diskretioneret
71,Male,Retired,PhD,184,71,71,Male,Retired,Diskretioneret
71,Male,Retired,PhD,2618,71,71,Male,Retired,Diskretioneret
71,Male,Student,Associate's Degree,1727,71,71,Male,Student,Diskretioneret
71,Male,Student,Bachelor's Degree,672,71,71,Male,Student,Diskretioneret
71,Male,Student,Bachelor's Degree,2029,71,71,Male,Student,Diskretioneret
71,Male,Unemployed,Associate's Degree,970,71,71,Male,Unemployed,Diskretioneret
71,Male,Unemployed,Associate's Degree,2139,71,71,Male,Unemployed,Diskretioneret
71,Male,Unemployed,Bachelor's Degree,274,71,71,Male,Unemployed,Diskretioneret
71,Male,Unemployed,High School,124,71,71,Male,Unemployed,High School
71,Male,Unemployed,High School,145,71,71,Male,Unemployed,High School
71,Male,Unemployed,High School,867,71,71,Male,Unemployed,High School
71,Male,Unemployed,Master's Degree,1923,71,71,Male,Unemployed,Diskretioneret
71,Male,Unemployed,PhD,97,71,71,Male,Unemployed,Diskretioneret
71,Male,Unemployed,PhD,2590,71,71,Male,Unemployed,Diskretioneret
72,Female,Employed,Bachelor's Degree,174,72,72,Female,Employed,Diskretioneret
72,Female,Employed,Bachelor's Degree,775,72,72,Female,Employed,Diskretioneret
72,Female,Employed,Bachelor's Degree,1631,72,72,Female,Employed,Diskretioneret
72,Female,Employed,High School,537,72,72,Female,Employed,High School
72,Female,Employed,High School,547,72,72,Female,Employed,High School
72,Female,Employed,High School,2172,72,72,Female,Employed,High School
72,Female,Employed,High School,2382,72,72,Female,Employed,High School
72,Female,Employed,Master's Degree,2735,72,72,Female,Employed,Diskretioneret
72,Female,Employed,PhD,2239,72,72,Female,Employed,Diskretioneret
72,Female,Retired,Associate's Degree,2504,72,72,Female,Retired,Diskretioneret
72,Female,Retired,Bachelor's Degree,335,72,72,Female,Retired,Diskretioneret
72,Female,Retired,Bachelor's Degree,2976,72,72,Female,Retired,Diskretioneret
72,Female,Retired,High School,1304,72,72,Female,Retired,Diskretioneret
72,Female,Retired,Master's Degree,955,72,72,Female,Retired,Diskretioneret
72,Female,Retired,PhD,1179,72,72,Female,Retired,Diskretioneret
72,Female,Retired,PhD,2933,72,72,Female,Retired,Diskretioneret
72,Female,Student,Associate's Degree,1152,72,72,Female,Diskretioneret,Diskretioneret
72,Female,Student,Associate's Degree,1373,72,72,Female,Diskretioneret,Diskretioneret
72,Female,Student,Associate's Degree,1472,72,72,Female,Diskretioneret,Diskretioneret
72,Female,Student,Associate's Degree,2323,72,72,Female,Diskretioneret,Diskretioneret
72,Female,Student,Master's Degree,2044,72,72,Female,Diskretioneret,Diskretioneret
72,Female,Unemployed,Associate's Degree,1107,72,72,Female,Diskretioneret,Diskretioneret
72,Female,Unemployed,Master's Degree,2683,72,72,Female,Diskretioneret,Diskretioneret
72,Male,Employed,Associate's Degree,222,72,72,Male,Employed,Diskretioneret
72,Male,Employed,Associate's Degree,606,72,72,Male,Employed,Diskretioneret
72,Male,Employed,PhD,655,72,72,Male,Employed,Diskretioneret
72,Male,Employed,PhD,2944,72,72,Male,Employed,Diskretioneret
72,Male,Retired,Associate's Degree,2031,72,72,Male,Retired,Diskretioneret
72,Male,Retired,Bachelor's Degree,2157,72,72,Male,Retired,Diskretioneret
72,Male,Retired,High School,2425,72,72,Male,Retired,Diskretioneret
72,Male,Retired,Master's Degree,2565,72,72,Male,Retired,Diskretioneret
72,Male,Retired,PhD,1412,72,72,Male,Retired,Diskretioneret
72,Male,Student,High School,466,72,72,Male,Student,Diskretioneret
72,Male,Student,PhD,1028,72,72,Male,Student,Diskretioneret
72,Male,Student,PhD,2792,72,72,Male,Student,Diskretioneret
72,Male,Unemployed,Associate's Degree,1003,72,72,Male,Unemployed,Diskretioneret
72,Male,Unemployed,High School,556,72,72,Male,Unemployed,High School
72,Male,Unemployed,High School,1117,72,72,Male,Unemployed,High School
72,Male,Unemployed,High School,1195,72,72,Male,Unemployed,High School
72,Male,Unemployed,High School,1502,72,72,Male,Unemployed,High School
